Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
SIO,32.867,-117.257,NaN,20220314,2022-03-14T19:00:00Z,15.5,NaN,NaN,100.0,5.01,4.93,4.97,0.22,0.29,0.25,0.18,2.4,0.0,NaN,0.28,0.7,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,44432.0,22529.0,6884.0,626.0,8761.0,0.0,1252.0,48812.0,50690.0,183986.0
SIO,32.867,-117.257,NaN,20220321,2022-03-21T19:09:00Z,16.0,NaN,NaN,100.0,11.1,10.92,11.01,0.88,0.61,0.74,0.15,4.1,0.0,NaN,0.0,1.63,200.0,0.0,NaN,NaN,NaN,0.0,0.0,626.0,113270.0,49438.0,1252.0,626.0,18774.0,0.0,0.0,80102.0,84484.0,348572.0
SIO,32.867,-117.257,NaN,20220328,2022-03-28T18:07:00Z,15.1,NaN,NaN,100.0,5.05,5.35,5.2,0.51,0.1,0.3,0.28,4.7,0.0,NaN,0.3,1.41,200.0,0.0,NaN,NaN,NaN,626.0,0.0,0.0,23155.0,21278.0,30664.0,30665.0,7510.0,0.0,0.0,423667.0,45682.0,583247.0
SIO,32.867,-117.257,NaN,20220404,2022-04-04T19:05:00Z,16.0,NaN,NaN,100.0,4.8,4.33,4.57,0.52,0.73,0.63,0.22,4.0,0.0,NaN,0.43,1.26,200.0,0.0,NaN,NaN,NaN,8135.0,0.0,626.0,23155.0,23781.0,6258.0,0.0,11265.0,0.0,0.0,62580.0,37547.0,173347.0
SIO,32.867,-117.257,NaN,20220411,2022-04-11T18:57:00Z,17.0,NaN,NaN,100.0,2.83,2.75,2.79,0.5,0.66,0.58,0.2,4.2,0.0,NaN,0.43,0.0,200.0,0.0,NaN,NaN,NaN,1252.0,0.0,0.0,15019.0,26909.0,3755.0,3129.0,5633.0,0.0,626.0,95747.0,35044.0,187114.0
SIO,32.867,-117.257,NaN,20220418,2022-04-18T19:08:00Z,15.4,NaN,NaN,100.0,2.43,6.52,4.48,6.03,1.51,3.77,0.49,8.4,0.0,NaN,0.61,2.65,200.0,0.0,NaN,NaN,NaN,1877.0,626.0,1878.0,76974.0,28787.0,3755.0,0.0,13767.0,8761.0,1252.0,38800.0,86986.0,263463.0
SIO,32.867,-117.257,NaN,20220425,2022-04-25T19:10:00Z,15.6,NaN,NaN,100.0,8.2,8.03,8.12,0.75,0.8,0.78,0.33,13.2,0.0,NaN,0.0,1.7,200.0,0.0,NaN,NaN,NaN,20651.0,0.0,1878.0,35671.0,29412.0,140805.0,96373.0,5633.0,8135.0,626.0,275354.0,122657.0,737195.0
SIO,32.867,-117.257,NaN,20220502,2022-05-02T19:07:00Z,16.1,NaN,NaN,100.0,3.24,3.31,3.28,0.62,0.46,0.54,0.2,5.8,0.0,NaN,0.39,0.26,200.0,0.0,NaN,NaN,NaN,7510.0,0.0,0.0,1877.0,12516.0,81980.0,18148.0,1252.0,0.0,0.0,358585.0,90741.0,572609.0
SIO,32.867,-117.257,NaN,20220509,2022-05-09T19:00:00Z,17.7,NaN,NaN,100.0,3.06,3.22,3.14,0.64,0.67,0.66,0.26,3.9,0.0,NaN,0.63,1.18,200.0,0.0,NaN,NaN,NaN,1877.0,0.0,0.0,16271.0,23780.0,35671.0,5006.0,2503.0,0.0,626.0,346069.0,56323.0,488126.0
SIO,32.867,-117.257,NaN,20220516,2022-05-16T19:01:00Z,17.2,NaN,NaN,100.0,11.81,NaN,11.81,1.09,NaN,1.09,0.21,7.6,0.0,NaN,0.46,2.0,200.0,0.0,NaN,NaN,NaN,69577.0,2961.0,0.0,74018.0,118428.0,26646.0,0.0,20725.0,4441.0,4441.0,260543.0,288669.0,870449.0
SIO,32.867,-117.257,NaN,20220523,2022-05-23T15:31:00Z,17.4,NaN,NaN,100.0,3.08,3.31,3.19,1.18,0.76,0.97,0.15,4.7,0.0,NaN,0.73,0.28,200.0,0.0,NaN,NaN,NaN,3129.0,0.0,1252.0,10639.0,45683.0,6258.0,6258.0,7509.0,1252.0,1252.0,50690.0,69464.0,203386.0
SIO,32.867,-117.257,NaN,20220531,2022-05-31T18:52:00Z,19.1,NaN,NaN,100.0,5.94,5.7,5.82,0.72,0.64,0.68,0.15,3.1,0.0,NaN,0.3,0.41,200.0,0.0,NaN,NaN,NaN,2503.0,4381.0,626.0,26909.0,11891.0,23781.0,1878.0,11890.0,0.0,0.0,314151.0,68212.0,466222.0
SIO,32.867,-117.257,NaN,20220606,2022-06-06T19:06:00Z,20.9,NaN,NaN,100.0,2.19,2.27,2.23,0.49,0.52,0.51,0.15,2.0,0.0,NaN,1.12,0.34,200.0,0.0,NaN,NaN,NaN,0.0,1252.0,626.0,18774.0,5632.0,0.0,0.0,3755.0,5006.0,1877.0,85109.0,115774.0,237805.0
SIO,32.867,-117.257,NaN,20220613,2022-06-13T19:01:00Z,19.5,NaN,NaN,100.0,1.95,1.92,1.93,0.41,0.43,0.42,0.22,2.2,0.0,NaN,0.32,0.32,200.0,0.0,NaN,NaN,NaN,0.0,626.0,0.0,5632.0,1252.0,4381.0,0.0,1877.0,1252.0,1252.0,45683.0,35044.0,96999.0
SIO,32.867,-117.257,NaN,20220621,2022-06-21T19:06:00Z,21.2,NaN,NaN,100.0,1.25,1.39,1.32,0.49,0.42,0.46,0.19,2.0,0.0,NaN,0.79,0.6,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2503.0,2504.0,0.0,0.0,1878.0,0.0,1877.0,37548.0,55070.0,101380.0
SIO,32.867,-117.257,NaN,20220627,2022-06-27T18:46:00Z,18.4,NaN,NaN,100.0,2.33,2.27,2.3,0.39,0.41,0.4,0.18,4.9,0.0,NaN,0.36,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,6258.0,7510.0,1252.0,626.0,16271.0,1252.0,3755.0,60702.0,85734.0,183360.0
SIO,32.867,-117.257,NaN,20220705,2022-07-05T19:07:00Z,21.5,NaN,NaN,100.0,2.55,2.6,2.58,0.44,0.43,0.44,0.13,2.9,0.0,NaN,0.86,0.27,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,13768.0,13767.0,8761.0,0.0,2503.0,1252.0,8761.0,113896.0,73845.0,236553.0
SIO,32.867,-117.257,NaN,20220711,2022-07-11T19:25:00Z,20.6,NaN,NaN,100.0,4.89,5.02,4.95,0.8,0.7,0.75,0.1,2.9,0.0,NaN,0.56,0.27,200.0,0.0,NaN,NaN,NaN,0.0,0.0,626.0,28787.0,25658.0,14394.0,5006.0,17523.0,3755.0,6884.0,262837.0,109514.0,474984.0
SIO,32.867,-117.257,NaN,20220718,2022-07-18T19:05:00Z,19.1,NaN,NaN,100.0,1.93,2.01,1.97,0.4,0.39,0.4,0.15,3.3,0.0,NaN,0.49,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,18148.0,11264.0,4381.0,0.0,0.0,5632.0,178354.0,50690.0,269095.0
SIO,32.867,-117.257,NaN,20220725,2022-07-25T19:07:00Z,22.1,NaN,NaN,100.0,4.63,4.49,4.56,0.56,0.58,0.57,0.0,0.0,0.0,NaN,0.44,0.0,200.0,0.0,NaN,NaN,NaN,0.0,626.0,0.0,35671.0,45684.0,28161.0,6258.0,6884.0,626.0,13142.0,413655.0,74469.0,625176.0
SIO,32.867,-117.257,NaN,20220801,2022-08-01T19:00:00Z,23.5,NaN,NaN,100.0,1.36,1.35,1.35,0.32,0.37,0.35,0.0,0.0,0.0,NaN,0.77,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,10013.0,10012.0,5632.0,0.0,4381.0,0.0,5632.0,254702.0,53194.0,343566.0
SIO,32.867,-117.257,NaN,20220808,2022-08-08T19:08:00Z,19.7,NaN,NaN,100.0,2.04,2.13,2.08,0.43,0.53,0.48,0.22,2.9,0.0,NaN,0.31,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1252.0,20026.0,5632.0,0.0,0.0,0.0,3129.0,156451.0,44431.0,230921.0
SIO,32.867,-117.257,NaN,20220815,2022-08-15T18:58:00Z,23.7,NaN,NaN,100.0,1.32,1.32,1.32,0.27,0.29,0.28,0.0,0.0,0.0,NaN,0.58,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1252.0,10013.0,1878.0,0.0,3129.0,0.0,0.0,398009.0,15019.0,429300.0
SIO,32.867,-117.257,NaN,20220822,2022-08-22T18:47:00Z,22.3,NaN,NaN,100.0,1.63,1.62,1.63,0.41,0.47,0.44,0.13,0.0,0.0,NaN,0.72,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,4381.0,2504.0,6884.0,0.0,3129.0,0.0,626.0,563847.0,25031.0,606402.0
SIO,32.867,-117.257,NaN,20220829,2022-08-29T18:51:00Z,23.6,NaN,NaN,100.0,1.0,0.99,1.0,0.2,0.21,0.21,0.0,0.0,0.0,NaN,0.54,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1252.0,2503.0,0.0,0.0,0.0,0.0,515035.0,11890.0,530680.0
SIO,32.867,-117.257,NaN,20220906,2022-09-06T18:55:00Z,24.8,NaN,NaN,100.0,1.17,1.18,1.18,0.25,0.23,0.24,0.12,0.0,0.0,NaN,0.34,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,3129.0,12516.0,0.0,0.0,0.0,0.0,462468.0,25658.0,504397.0
SIO,32.867,-117.257,NaN,20220912,2022-09-12T19:07:00Z,21.6,NaN,NaN,100.0,1.29,1.36,1.32,0.29,0.27,0.28,0.27,1.5,0.0,NaN,0.79,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,5632.0,9387.0,1877.0,0.0,626.0,0.0,626.0,37549.0,29413.0,85110.0
SIO,32.867,-117.257,NaN,20220919,2022-09-19T19:01:00Z,21.5,NaN,NaN,100.0,0.96,0.93,0.95,0.27,0.25,0.26,0.26,2.1,0.0,NaN,0.35,0.0,200.0,0.0,NaN,NaN,NaN,626.0,0.0,0.0,0.0,3129.0,14394.0,1877.0,0.0,0.0,0.0,122031.0,9387.0,151444.0
SIO,32.867,-117.257,NaN,20220926,2022-09-26T19:01:00Z,21.7,NaN,NaN,100.0,13.91,14.1,14.01,2.01,2.02,2.02,0.17,2.5,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,626.0,1878.0,192121.0,36297.0,9387.0,0.0,3755.0,6258.0,0.0,85109.0,149565.0,484996.0
SIO,32.867,-117.257,NaN,20221003,2022-10-03T19:02:00Z,19.8,NaN,NaN,100.0,7.17,7.2,7.19,0.64,0.61,0.63,0.32,2.4,0.0,NaN,1.1,0.26,200.0,0.0,NaN,NaN,NaN,0.0,626.0,626.0,43180.0,35045.0,5632.0,0.0,3755.0,1877.0,626.0,108264.0,39425.0,239056.0
SIO,32.867,-117.257,NaN,20221010,2022-10-10T18:53:00Z,20.3,NaN,NaN,100.0,11.34,11.34,11.34,1.21,1.25,1.23,0.12,1.9,0.0,NaN,0.25,0.0,200.0,0.0,NaN,NaN,NaN,0.0,1252.0,4381.0,36922.0,71341.0,11264.0,0.0,28787.0,1877.0,5632.0,148315.0,146438.0,456209.0
SIO,32.867,-117.257,NaN,20221017,2022-10-17T19:01:00Z,20.2,NaN,NaN,100.0,14.71,14.77,14.74,1.98,2.89,2.44,0.21,1.5,0.0,NaN,0.99,0.33,200.0,0.0,NaN,NaN,NaN,626.0,6258.0,5633.0,0.0,91367.0,4381.0,0.0,55697.0,14394.0,21277.0,90115.0,367344.0,657092.0
SIO,32.867,-117.257,NaN,20221024,2022-10-24T18:43:00Z,20.4,NaN,NaN,100.0,1.28,1.32,1.3,0.26,0.25,0.26,0.2,1.5,0.0,NaN,0.67,0.28,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,12516.0,3755.0,1877.0,12516.0,3129.0,3129.0,22529.0,34419.0,93870.0
SIO,32.867,-117.257,NaN,20221031,2022-10-31T17:43:00Z,19.8,NaN,NaN,100.0,2.46,2.45,2.45,0.68,0.64,0.66,0.21,1.8,0.0,NaN,0.53,0.37,200.0,0.0,NaN,NaN,NaN,0.0,0.0,3130.0,6258.0,41928.0,626.0,0.0,13768.0,6884.0,10639.0,36922.0,160830.0,280985.0
SIO,32.867,-117.257,NaN,20221107,2022-11-07T19:57:00Z,17.5,NaN,NaN,100.0,6.36,6.35,6.35,0.75,0.74,0.75,0.27,2.4,0.0,NaN,0.28,0.25,200.0,0.0,NaN,NaN,NaN,0.0,0.0,626.0,43806.0,111392.0,1877.0,1252.0,15019.0,2503.0,1252.0,55696.0,86987.0,320410.0
SIO,32.867,-117.257,NaN,20221114,2022-11-14T19:58:00Z,17.2,NaN,NaN,100.0,2.67,2.55,2.61,0.8,0.76,0.78,0.34,2.9,0.0,NaN,0.63,0.35,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,14393.0,17522.0,0.0,0.0,4381.0,0.0,626.0,21277.0,35671.0,93870.0
SIO,32.867,-117.257,NaN,20221121,2022-11-21T19:52:00Z,17.2,NaN,NaN,100.0,1.07,1.04,1.06,0.27,0.24,0.25,0.29,1.7,0.0,NaN,0.83,0.22,200.0,0.0,NaN,NaN,NaN,0.0,626.0,0.0,5632.0,5007.0,1252.0,0.0,1252.0,1877.0,0.0,16896.0,16270.0,48812.0
SIO,32.867,-117.257,NaN,20221128,2022-11-28T20:09:00Z,15.6,NaN,NaN,100.0,1.61,1.58,1.6,0.4,0.38,0.39,0.38,1.6,0.0,NaN,0.8,0.9,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,5632.0,626.0,6258.0,4381.0,626.0,1252.0,0.0,44432.0,20025.0,83232.0
SIO,32.867,-117.257,NaN,20221205,2022-12-05T19:53:00Z,15.5,NaN,NaN,100.0,1.36,1.33,1.35,0.43,0.42,0.42,0.47,2.5,0.14,NaN,1.15,1.55,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2503.0,626.0,0.0,0.0,1877.0,0.0,0.0,8135.0,19400.0,32541.0
SIO,32.867,-117.257,NaN,20221212,2022-12-12T19:41:00Z,14.3,NaN,NaN,100.0,1.36,1.35,1.36,0.75,0.76,0.76,0.64,3.8,0.18,NaN,0.98,3.71,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,0.0,3129.0,0.0,2503.0,1252.0,626.0,35045.0,13141.0,56322.0
SIO,32.867,-117.257,NaN,20221219,2022-12-19T19:52:00Z,14.7,NaN,NaN,100.0,1.21,1.15,1.18,0.41,0.54,0.47,0.47,3.6,0.0,NaN,0.78,2.36,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2503.0,626.0,0.0,0.0,0.0,0.0,0.0,18148.0,9387.0,30664.0
SIO,32.867,-117.257,NaN,20221227,2022-12-27T20:21:00Z,14.4,NaN,NaN,100.0,1.07,1.2,1.13,0.61,0.51,0.56,0.6,4.6,0.2,NaN,0.82,3.89,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1252.0,0.0,1877.0,0.0,1878.0,0.0,0.0,9387.0,25031.0,39425.0
SIO,32.867,-117.257,NaN,20230103,2023-01-03T20:01:00Z,14.9,NaN,NaN,100.0,0.81,0.8,0.8,0.82,0.83,0.83,0.49,2.7,0.0,NaN,1.72,1.79,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,5007.0,3129.0,1252.0,1252.0,0.0,18773.0,28786.0,58199.0
SIO,32.867,-117.257,NaN,20230109,2023-01-09T20:17:00Z,15.0,NaN,NaN,100.0,1.86,1.89,1.87,0.48,0.44,0.46,0.48,3.3,0.12,NaN,1.87,2.06,200.0,0.0,NaN,NaN,NaN,0.0,0.0,626.0,1877.0,4381.0,0.0,1252.0,10013.0,0.0,626.0,11264.0,37548.0,67587.0
SIO,32.867,-117.257,NaN,20230117,2023-01-17T19:57:00Z,14.5,NaN,NaN,100.0,1.29,1.28,1.29,1.03,0.99,1.01,0.71,8.0,0.16,NaN,1.7,5.07,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,4381.0,0.0,1252.0,0.0,0.0,13767.0,19399.0,38799.0
SIO,32.867,-117.257,NaN,20230123,2023-01-23T18:23:00Z,14.2,NaN,NaN,100.0,1.08,1.07,1.07,0.4,0.41,0.4,0.51,3.9,0.2,NaN,1.39,2.87,200.0,0.0,NaN,NaN,NaN,0.0,0.0,626.0,626.0,626.0,0.0,0.0,1252.0,0.0,0.0,10639.0,13767.0,27536.0
SIO,32.867,-117.257,NaN,20230130,2023-01-30T19:51:00Z,13.9,NaN,NaN,100.0,1.45,1.65,1.55,0.87,0.62,0.74,0.32,1.2,0.0,NaN,1.48,0.54,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,11890.0,11890.0,626.0,0.0,0.0,108264.0,24406.0,157076.0
SIO,32.867,-117.257,NaN,20230206,2023-02-06T20:06:00Z,14.1,NaN,NaN,100.0,2.02,2.05,2.03,1.09,1.02,1.05,0.38,2.2,0.0,NaN,0.68,1.56,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1252.0,1252.0,0.0,17522.0,11265.0,0.0,0.0,626.0,122031.0,26283.0,180231.0
SIO,32.867,-117.257,NaN,20230213,2023-02-13T20:00:00Z,13.9,NaN,NaN,100.0,3.43,3.44,3.43,0.8,0.84,0.82,0.4,2.0,0.0,NaN,0.6,1.51,200.0,0.0,NaN,NaN,NaN,0.0,1252.0,626.0,1252.0,4381.0,626.0,3129.0,5007.0,1252.0,0.0,408648.0,63829.0,490002.0
SIO,32.867,-117.257,NaN,20230221,2023-02-21T20:07:00Z,13.8,NaN,NaN,100.0,5.14,4.93,5.04,0.79,0.93,0.86,0.39,2.5,0.0,NaN,0.57,1.19,200.0,0.11,NaN,NaN,NaN,0.0,626.0,1252.0,626.0,8762.0,36297.0,43807.0,3129.0,6884.0,626.0,882379.0,66333.0,1050721.0
SIO,32.867,-117.257,NaN,20230227,2023-02-27T19:50:00Z,13.4,NaN,NaN,100.0,1.5,1.51,1.51,0.52,0.54,0.53,0.55,2.8,0.0,NaN,1.75,2.91,200.0,0.062,NaN,NaN,NaN,0.0,0.0,0.0,0.0,8136.0,35045.0,34419.0,0.0,626.0,0.0,247818.0,40051.0,366095.0
SIO,32.867,-117.257,NaN,20230306,2023-03-06T20:14:00Z,14.2,NaN,NaN,100.0,2.74,2.72,2.73,0.63,0.62,0.62,0.36,2.1,0.0,NaN,0.78,1.12,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1252.0,626.0,38800.0,24406.0,12516.0,626.0,0.0,626.0,313527.0,59450.0,451829.0
SIO,32.867,-117.257,NaN,20230313,2023-03-13T18:56:00Z,13.8,NaN,NaN,100.0,2.27,2.22,2.24,2.71,2.84,2.78,0.46,1.8,0.0,NaN,1.84,1.81,200.0,0.154,NaN,NaN,NaN,0.0,1252.0,0.0,0.0,15645.0,47561.0,45684.0,1252.0,0.0,0.0,290372.0,40676.0,442442.0
SIO,32.867,-117.257,NaN,20230320,2023-03-20T19:07:00Z,14.9,NaN,NaN,100.0,1.89,1.91,1.9,0.36,0.27,0.32,0.23,1.2,0.0,NaN,0.52,0.3,200.0,0.133,NaN,NaN,NaN,0.0,626.0,0.0,0.0,13767.0,80728.0,80728.0,11890.0,0.0,626.0,163335.0,31291.0,382991.0
SIO,32.867,-117.257,NaN,20230327,2023-03-27T18:55:00Z,14.8,NaN,NaN,100.0,8.09,8.22,8.15,0.1,0.23,0.17,0.75,2.7,0.0,NaN,0.39,0.37,200.0,0.05,NaN,NaN,NaN,0.0,16271.0,3130.0,2503.0,275352.0,13142.0,252199.0,31291.0,0.0,626.0,20650.0,80101.0,695265.0
SIO,32.867,-117.257,NaN,20230403,2023-04-03T18:38:00Z,15.0,NaN,NaN,100.0,3.1,2.89,2.99,1.0,0.95,0.98,0.95,5.0,0.0,NaN,1.07,1.06,200.0,0.025,NaN,NaN,NaN,0.0,0.0,2504.0,626.0,38174.0,0.0,0.0,21903.0,1878.0,0.0,21903.0,48811.0,135799.0
SIO,32.867,-117.257,NaN,20230410,2023-04-10T19:09:00Z,13.9,NaN,NaN,100.0,53.42,51.35,52.39,2.36,2.07,2.22,1.17,16.6,0.0,NaN,0.6,0.0,200.0,0.0,NaN,NaN,NaN,0.0,254206.0,31776.0,21184.0,5031162.0,0.0,116511.0,1323990.0,180063.0,21184.0,677883.0,1143927.0,8801886.0
SIO,32.867,-117.257,NaN,20230417,2023-04-17T17:50:00Z,14.4,NaN,NaN,100.0,127.19,129.6,128.39,7.7,7.24,7.47,0.64,1.0,0.0,NaN,0.64,0.0,200.0,0.083,NaN,NaN,NaN,0.0,10592.0,10592.0,0.0,1927730.0,10592.0,222430.0,1885362.0,0.0,0.0,1069784.0,529595.0,5666677.0
SIO,32.867,-117.257,NaN,20230424,2023-04-24T19:02:00Z,16.0,NaN,NaN,100.0,6.1,6.48,6.29,0.45,0.34,0.39,0.71,1.9,0.0,NaN,0.34,0.0,200.0,0.0,NaN,NaN,NaN,0.0,2282.0,0.0,0.0,207651.0,4564.0,22819.0,22819.0,0.0,0.0,13691.0,61610.0,335436.0
SIO,32.867,-117.257,NaN,20230501,2023-05-01T19:07:00Z,15.6,NaN,NaN,100.0,9.52,9.4,9.46,1.06,1.05,1.05,1.04,4.7,0.0,NaN,1.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,264715.0,1252.0,8761.0,17523.0,1252.0,0.0,23780.0,53817.0,371100.0
SIO,32.867,-117.257,NaN,20230508,2023-05-08T18:56:00Z,18.1,NaN,NaN,100.0,2.39,2.55,2.47,0.0,0.32,0.12,1.26,3.4,0.0,NaN,1.7,0.4,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,114522.0,626.0,626.0,1252.0,0.0,0.0,32541.0,30038.0,179605.0
SIO,32.867,-117.257,NaN,20230515,2023-05-15T19:19:00Z,17.3,NaN,NaN,100.0,5.13,4.84,4.99,0.43,0.37,0.4,0.93,5.1,0.0,NaN,0.33,0.33,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,182734.0,5632.0,1877.0,11890.0,3755.0,0.0,19400.0,92619.0,317907.0
SIO,32.867,-117.257,NaN,20230522,2023-05-22T18:53:00Z,17.4,NaN,NaN,100.0,11.13,11.25,11.19,1.39,1.49,1.44,0.94,5.8,0.0,NaN,0.36,0.24,200.0,0.0,NaN,NaN,NaN,0.0,0.0,7510.0,1252.0,359836.0,2503.0,0.0,34420.0,51942.0,0.0,31290.0,124532.0,613285.0
SIO,32.867,-117.257,NaN,20230530,2023-05-30T19:09:00Z,17.9,NaN,NaN,100.0,1.2,1.21,1.21,0.53,0.5,0.51,0.92,1.9,0.0,NaN,3.02,0.31,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1252.0,0.0,11891.0,2503.0,0.0,3129.0,1252.0,0.0,18774.0,23779.0,62580.0
SIO,32.867,-117.257,NaN,20230605,2023-06-05T19:55:00Z,17.1,NaN,NaN,100.0,2.18,2.11,2.14,0.88,0.93,0.91,0.99,2.9,0.0,NaN,1.84,0.58,200.0,0.0,NaN,NaN,NaN,0.0,626.0,1878.0,0.0,13767.0,2503.0,0.0,2504.0,0.0,0.0,46310.0,44431.0,112019.0
SIO,32.867,-117.257,NaN,20230612,2023-06-12T19:32:00Z,16.8,NaN,NaN,100.0,1.9,1.92,1.91,0.54,0.56,0.55,0.96,3.8,0.0,NaN,0.24,0.72,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,10639.0,5006.0,0.0,0.0,0.0,0.0,54445.0,26283.0,96373.0
SIO,32.867,-117.257,NaN,20230620,2023-06-20T18:16:00Z,18.0,NaN,NaN,100.0,2.65,2.6,2.62,0.76,0.73,0.74,0.82,2.0,0.0,NaN,1.46,0.33,200.0,0.0,NaN,NaN,NaN,1252.0,0.0,1252.0,626.0,23780.0,93244.0,61329.0,1877.0,1252.0,626.0,248443.0,93244.0,526925.0
SIO,32.867,-117.257,NaN,20230626,2023-06-26T19:02:00Z,19.1,NaN,NaN,100.0,3.63,3.65,3.64,1.05,1.02,1.04,0.78,2.1,0.0,NaN,0.51,0.0,200.0,0.0,NaN,NaN,NaN,1877.0,0.0,0.0,2503.0,40677.0,6258.0,1252.0,1252.0,0.0,0.0,154573.0,160831.0,369223.0
SIO,32.867,-117.257,NaN,20230703,2023-07-03T19:08:00Z,19.2,NaN,NaN,100.0,5.54,5.63,5.58,1.56,1.45,1.5,0.78,0.0,0.0,NaN,2.63,0.21,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,5921.0,13323.0,10362.0,2961.0,2960.0,2961.0,0.0,1437425.0,121390.0,1597303.0
SIO,32.867,-117.257,NaN,20230710,2023-07-10T19:15:00Z,19.6,NaN,NaN,100.0,1.74,1.73,1.74,0.54,0.47,0.5,0.82,1.3,0.0,NaN,1.92,0.27,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,13142.0,2504.0,626.0,2503.0,0.0,0.0,20025.0,26284.0,65710.0
SIO,32.867,-117.257,NaN,20230717,2023-07-17T19:14:00Z,22.4,NaN,NaN,100.0,1.91,1.84,1.87,0.29,0.33,0.31,0.78,1.3,0.0,NaN,2.94,0.38,200.0,0.0,NaN,NaN,NaN,0.0,626.0,0.0,12516.0,39425.0,626.0,0.0,1252.0,0.0,0.0,10638.0,92619.0,157702.0
SIO,32.867,-117.257,NaN,20230724,2023-07-24T19:08:00Z,20.8,NaN,NaN,100.0,3.57,3.51,3.54,1.07,1.02,1.05,0.87,1.7,0.0,NaN,0.52,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,41303.0,5632.0,0.0,0.0,0.0,0.0,41303.0,52567.0,141431.0
SIO,32.867,-117.257,NaN,20230731,2023-07-31T19:10:00Z,21.9,NaN,NaN,100.0,0.93,0.94,0.94,0.32,0.3,0.31,0.77,1.1,0.0,NaN,0.4,0.23,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,2504.0,8135.0,0.0,0.0,0.0,0.0,39426.0,28160.0,78851.0
SIO,32.867,-117.257,NaN,20230807,2023-08-07T19:05:00Z,23.2,NaN,NaN,100.0,1.68,1.65,1.66,0.33,0.34,0.34,0.1,1.4,0.0,NaN,0.29,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1877.0,3129.0,0.0,0.0,0.0,0.0,229043.0,43181.0,277230.0
SIO,32.867,-117.257,NaN,20230814,2023-08-14T19:02:00Z,21.1,NaN,NaN,100.0,1.31,1.37,1.34,0.43,0.41,0.42,0.11,1.6,0.0,NaN,0.65,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,4381.0,3755.0,1877.0,0.0,626.0,0.0,0.0,67587.0,54444.0,132670.0
SIO,32.867,-117.257,NaN,20230821,2023-08-21T19:14:00Z,17.2,NaN,NaN,100.0,1.0,0.98,0.99,0.2,0.22,0.21,0.17,1.6,0.0,NaN,0.22,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1877.0,626.0,3755.0,0.0,3755.0,0.0,626.0,29412.0,31916.0,71967.0
