Entry_ID,Date,Grid_ID,Lat_Min,Lat_Max,Lon_Min,Lon_Max,T_degC,Salnty,O2ml_L,O2Sat,ChlorA,Phaeop,NO3uM
8654,08/07/1978,grid195,30.42,30.464,-117.768,-117.717,17.43,33.445,5.92,108.15,0.395,0.07,0.05
8655,08/07/1978,grid227,30.725,30.768,-123.358,-123.306,18.72,33.199,5.54,103.6,0.05,0.02,0.0
8656,08/07/1978,grid230,30.725,30.768,-117.095,-117.044,18.19,33.428,5.91,109.5,0.395,0.145,0.2
8657,08/07/1978,grid250,30.899,30.942,-116.785,-116.733,17.92,33.423,6.06,111.7,0.34,0.215,0.0
8658,08/07/1989,grid324,31.507,31.551,-120.253,-120.201,16.795,33.342,5.795,104.5,0.16,0.06,0.0
8659,08/07/1989,grid363,31.812,31.855,-119.58,-119.528,16.345,33.317,5.85,104.55,0.145,0.055,0.0
8660,08/07/1989,grid387,31.986,32.029,-119.269,-119.217,16.64,33.555,5.715,102.85,0.235,0.125,0.45
8661,08/07/1989,grid422,32.159,32.203,-118.907,-118.855,18.297,33.593,5.637,104.8,0.22,0.073,0.333
8662,08/07/1989,grid464,32.333,32.377,-118.596,-118.545,17.015,33.666,5.87,106.4,0.345,0.1,0.6
8663,08/07/1990,grid547,32.812,32.855,-123.927,-123.876,18.323,33.137,5.527,102.533,0.103,0.027,0.0
8664,08/07/1990,grid608,33.116,33.159,-123.255,-123.203,18.69,33.225,5.467,102.2,0.083,0.02,0.0
8665,08/07/1990,grid703,33.681,33.725,-123.669,-123.617,18.333,33.184,5.523,102.533,0.113,0.02,0.1
8666,08/07/1990,grid708,33.725,33.768,-123.669,-123.617,18.387,33.174,5.527,102.667,0.1,0.02,0.0
8667,08/07/1991,grid703,33.681,33.725,-123.669,-123.617,15.323,32.797,6.157,107.467,0.317,0.077,0.333
8668,08/07/1991,grid736,33.899,33.942,-123.306,-123.255,15.677,32.818,5.927,104.2,0.15,0.037,0.0
8669,08/07/1991,grid752,34.029,34.072,-122.944,-122.892,14.605,32.854,6.22,107.0,0.385,0.13,0.3
8670,08/07/1991,grid769,34.203,34.246,-122.633,-122.582,15.69,33.535,5.983,105.7,0.32,0.12,0.533
8671,08/07/1991,grid797,34.377,34.42,-122.271,-122.219,15.35,33.477,6.15,107.85,1.17,0.28,0.3
8672,08/07/1991,grid813,34.507,34.551,-121.909,-121.857,14.621,33.493,6.101,105.471,0.776,0.194,2.486
8673,08/07/1991,grid820,34.681,34.725,-121.598,-121.547,12.335,33.467,5.11,84.35,0.55,0.22,9.15
8674,08/07/1994,grid278,31.159,31.203,-120.977,-120.925,17.285,33.469,5.655,103.0,0.27,0.085,0.1
8675,08/07/1994,grid324,31.507,31.551,-120.253,-120.201,17.275,33.476,5.695,103.75,0.39,0.105,0.0
8676,08/07/1994,grid363,31.812,31.855,-119.58,-119.528,17.175,33.455,5.705,103.7,0.36,0.145,0.0
8677,08/07/1994,grid387,31.986,32.029,-119.269,-119.217,16.15,33.448,5.875,104.6,0.495,0.175,1.1
8678,08/07/1996,grid575,32.899,32.942,-117.406,-117.354,17.775,33.6,5.975,109.5,0.88,0.43,0.0
8679,08/07/1996,grid587,32.942,32.986,-117.354,-117.302,15.503,33.566,6.07,107.1,2.997,0.953,1.2
8680,08/07/1999,grid564,32.855,32.899,-117.458,-117.406,17.367,33.596,6.493,118.533,0.567,0.15,0.1
8681,08/07/1999,grid587,32.942,32.986,-117.354,-117.302,14.783,33.599,6.51,113.0,1.243,0.38,0.467
8682,08/07/2010,grid572,32.899,32.942,-118.959,-118.907,14.133,33.444,6.197,106.0,2.15,0.363,2.567
8683,08/07/2010,grid635,33.246,33.29,-118.286,-118.234,16.66,33.489,6.07,109.2,0.705,0.14,1.65
8684,08/07/2010,grid674,33.464,33.507,-119.321,-119.269,14.55,33.397,6.135,105.9,1.18,0.3,2.35
8685,08/07/2010,grid697,33.638,33.681,-119.01,-118.959,15.84,33.47,6.365,112.7,1.055,0.21,0.3
8686,08/07/2011,grid566,32.899,32.942,-122.168,-122.116,17.37,33.049,5.57,101.4,0.105,0.03,0.0
8687,08/07/2011,grid622,33.203,33.246,-121.495,-121.443,16.665,33.23,5.73,103.0,0.31,0.11,0.0
8688,08/07/2011,grid683,33.551,33.594,-120.77,-120.718,15.23,33.495,6.12,107.1,7.37,1.68,0.3
8689,08/07/2011,grid711,33.725,33.768,-120.46,-120.408,14.535,33.494,5.385,93.05,2.17,0.78,5.0
8690,08/07/2017,grid635,33.246,33.29,-118.286,-118.234,19.566,33.402,5.968,113.41,0.558,0.154,0.02
8691,08/07/2017,grid661,33.377,33.42,-117.924,-117.872,16.438,33.292,6.114,109.47,0.312,0.088,0.0
8692,08/07/2017,grid676,33.464,33.507,-117.768,-117.717,17.067,33.386,6.336,115.055,1.232,0.306,0.085
8693,08/07/2017,grid697,33.638,33.681,-119.01,-118.959,17.918,33.351,5.79,106.59,0.14,0.031,0.015
8694,08/07/2017,grid701,33.638,33.681,-118.131,-118.079,16.85,33.382,6.26,113.035,0.769,0.231,0.0
8695,08/07/2017,grid726,33.812,33.855,-118.648,-118.596,18.45,33.44,5.94,110.86,2.034,0.376,0.14
8696,08/07/2017,grid734,33.855,33.899,-118.493,-118.441,16.5,33.377,6.215,111.518,1.931,0.488,0.02
8697,08/08/1978,grid115,29.42,29.464,-119.735,-119.683,17.877,33.096,5.693,104.7,0.053,0.02,0.1
8698,08/08/1978,grid266,31.072,31.116,-122.685,-122.633,18.585,33.258,5.55,103.55,0.035,0.035,0.1
8699,08/08/1978,grid304,31.377,31.42,-122.064,-122.012,18.55,33.166,5.54,103.25,0.095,0.005,0.1
8700,08/08/1978,grid353,31.725,31.768,-121.391,-121.34,17.425,33.078,5.69,103.75,0.065,0.045,0.0
8701,08/08/1978,grid403,32.072,32.116,-120.667,-120.615,17.34,33.079,5.69,103.55,0.055,0.035,0.0
8702,08/08/1978,grid74,28.507,28.551,-119.994,-119.942,19.757,33.254,5.42,103.367,0.077,0.03,0.1
8703,08/08/1978,grid88,28.855,28.899,-119.373,-119.321,19.2,33.206,5.515,104.05,0.065,0.05,0.0
8704,08/08/1978,grid96,29.072,29.116,-120.408,-120.356,19.59,33.23,5.485,104.3,0.07,0.03,0.0
8705,08/08/1989,grid496,32.507,32.551,-118.234,-118.182,18.047,33.558,5.76,106.467,0.19,0.077,0.1
8706,08/08/1989,grid529,32.681,32.725,-117.924,-117.872,14.73,33.322,6.297,108.967,0.15,0.07,0.0
8707,08/08/1989,grid562,32.855,32.899,-117.561,-117.51,16.66,33.523,6.983,125.733,0.797,0.3,0.0
8708,08/08/1989,grid575,32.899,32.942,-117.406,-117.354,16.77,33.475,6.43,115.95,0.14,0.08,0.0
8709,08/08/1989,grid588,32.942,32.986,-117.302,-117.251,14.008,33.392,6.818,116.375,0.52,0.258,0.0
8710,08/08/1990,grid752,34.029,34.072,-122.944,-122.892,17.84,33.151,5.6,102.933,0.167,0.043,0.1
8711,08/08/1990,grid797,34.377,34.42,-122.271,-122.219,16.003,33.143,6.043,107.067,0.403,0.113,0.2
8712,08/08/1990,grid822,34.725,34.768,-121.598,-121.547,16.407,33.414,5.923,106.0,0.3,0.107,0.333
8713,08/08/1990,grid829,34.855,34.899,-121.236,-121.184,15.747,33.57,6.557,116.067,7.953,0.707,0.117
8714,08/08/1990,grid838,34.986,35.029,-120.925,-120.874,15.075,33.543,6.185,108.05,5.535,0.74,0.8
8715,08/08/1991,grid829,34.855,34.899,-121.236,-121.184,16.035,33.598,6.445,114.65,6.145,0.58,0.0
8716,08/08/1991,grid838,34.986,35.029,-120.925,-120.874,14.34,33.563,5.993,103.067,1.667,0.603,0.7
8717,08/08/1991,grid844,35.072,35.116,-120.822,-120.77,13.705,33.573,5.54,94.05,0.975,0.265,5.0
8718,08/08/1994,grid140,29.812,29.855,-123.617,-123.565,18.153,33.265,5.543,102.567,0.1,0.027,0.0
8719,08/08/1994,grid168,30.159,30.203,-122.944,-122.892,18.36,33.317,5.473,101.733,0.09,0.03,0.1
8720,08/08/1994,grid207,30.507,30.551,-122.271,-122.219,17.807,33.244,5.57,102.367,0.1,0.02,0.2
8721,08/08/1994,grid238,30.812,30.855,-121.598,-121.547,17.273,33.192,5.657,102.867,0.15,0.04,0.1
8722,08/08/1996,grid422,32.159,32.203,-118.907,-118.855,16.48,33.662,5.65,101.467,0.703,0.303,1.8
8723,08/08/1996,grid464,32.333,32.377,-118.596,-118.545,18.185,33.564,5.715,105.9,0.2,0.085,0.0
8724,08/08/1996,grid496,32.507,32.551,-118.234,-118.182,18.555,33.607,5.695,106.2,0.185,0.075,0.05
8725,08/08/1996,grid521,32.638,32.681,-117.924,-117.872,19.197,33.603,5.607,105.9,0.143,0.043,0.0
8726,08/08/1996,grid556,32.812,32.855,-117.561,-117.51,18.873,33.583,5.737,107.8,0.19,0.06,0.467
8727,08/08/1999,grid422,32.159,32.203,-118.907,-118.855,17.19,33.599,5.683,103.467,0.217,0.043,0.033
8728,08/08/1999,grid464,32.333,32.377,-118.596,-118.545,16.825,33.57,5.895,106.35,0.37,0.11,0.15
8729,08/08/1999,grid496,32.507,32.551,-118.234,-118.182,18.475,33.6,5.585,104.2,0.23,0.06,0.2
8730,08/08/1999,grid522,32.638,32.681,-117.872,-117.82,17.99,33.52,5.72,105.633,0.26,0.103,0.133
8731,08/08/1999,grid556,32.812,32.855,-117.561,-117.51,17.655,33.561,6.2,113.45,0.23,0.065,0.1
8732,08/08/2010,grid516,32.638,32.681,-121.081,-121.029,15.123,33.007,5.933,103.3,0.407,0.13,0.8
8733,08/08/2010,grid592,32.986,33.029,-120.356,-120.304,15.75,33.544,5.8,102.6,0.74,0.29,1.65
8734,08/08/2010,grid612,33.116,33.159,-120.046,-119.994,16.47,33.574,5.825,104.55,0.935,0.225,0.35
8735,08/08/2010,grid641,33.29,33.333,-119.683,-119.632,13.845,33.564,5.56,95.05,2.55,0.665,5.5
8736,08/08/2011,grid731,33.855,33.899,-120.149,-120.097,12.425,33.496,4.69,77.8,0.82,0.49,11.9
8737,08/08/2011,grid768,34.159,34.203,-119.528,-119.476,15.265,33.424,6.0,105.05,1.365,0.61,1.55
8738,08/08/2011,grid773,34.203,34.246,-119.425,-119.373,15.53,33.502,6.065,106.75,4.46,0.975,0.4
8739,08/08/2011,grid776,34.246,34.29,-120.046,-119.994,13.34,33.492,5.53,93.25,3.805,0.86,4.95
8740,08/08/2011,grid783,34.246,34.29,-119.373,-119.321,14.495,33.514,5.28,91.05,3.265,0.905,4.15
8741,08/08/2017,grid516,32.638,32.681,-121.081,-121.029,17.854,33.451,5.732,105.595,0.42,0.088,0.0
8742,08/08/2017,grid592,32.986,33.029,-120.356,-120.304,17.958,33.341,5.566,102.657,0.165,0.045,0.0
8743,08/08/2017,grid612,33.116,33.159,-120.046,-119.994,17.6,33.49,5.63,103.23,0.352,0.115,0.055
8744,08/08/2017,grid641,33.29,33.333,-119.683,-119.632,17.61,33.545,5.768,105.81,1.461,0.375,0.055
8745,08/08/2017,grid674,33.464,33.507,-119.321,-119.269,17.716,33.371,5.892,108.04,0.2,0.046,0.0
8746,08/09/1978,grid101,29.159,29.203,-118.7,-118.648,20.15,33.295,5.423,104.233,0.063,0.03,0.0
8747,08/09/1978,grid121,29.507,29.551,-118.027,-117.975,18.335,33.154,5.695,105.7,0.13,0.035,0.0
8748,08/09/1978,grid141,29.812,29.855,-117.406,-117.354,18.217,33.446,5.83,108.1,0.28,0.07,0.2
8749,08/09/1978,grid170,30.159,30.203,-116.733,-116.681,17.963,33.413,5.973,110.2,0.277,0.067,0.167
8750,08/09/1978,grid462,32.333,32.377,-119.994,-119.942,15.45,33.452,6.51,114.4,1.8,0.63,0.1
8751,08/09/1978,grid519,32.638,32.681,-119.476,-119.425,15.62,33.579,6.1,107.6,0.98,0.34,1.8
8752,08/09/1978,grid600,33.029,33.072,-118.803,-118.752,17.53,33.477,6.0,109.8,0.31,0.08,0.1
8753,08/09/1978,grid621,33.159,33.203,-118.389,-118.338,20.43,33.494,5.53,106.9,0.11,0.06,0.0
8754,08/09/1985,grid563,32.855,32.899,-117.51,-117.458,19.54,33.645,5.62,106.967,0.153,0.003,0.0
8755,08/09/1985,grid587,32.942,32.986,-117.354,-117.302,17.665,33.522,6.078,111.4,0.205,0.025,0.075
8756,08/09/1988,grid575,32.899,32.942,-117.406,-117.354,16.195,33.549,6.285,112.15,0.64,0.18,1.2
8757,08/09/1988,grid587,32.942,32.986,-117.354,-117.302,14.334,33.566,6.164,106.14,1.256,0.408,2.52
8758,08/09/1990,grid844,35.072,35.116,-120.822,-120.77,15.13,33.544,6.94,121.25,7.725,0.96,0.0
8759,08/09/1994,grid192,30.42,30.464,-124.031,-123.979,18.123,33.255,5.54,102.467,0.1,0.037,0.0
8760,08/09/1994,grid227,30.725,30.768,-123.358,-123.306,17.47,33.214,5.61,102.4,0.13,0.03,0.1
8761,08/09/1994,grid266,31.072,31.116,-122.685,-122.633,17.187,33.22,5.69,103.3,0.183,0.053,0.0
8762,08/09/1994,grid305,31.377,31.42,-122.012,-121.961,15.913,33.172,5.85,103.567,0.29,0.077,0.0
8763,08/09/1996,grid278,31.159,31.203,-120.977,-120.925,19.095,33.494,5.41,102.05,0.13,0.04,0.0
8764,08/09/1996,grid323,31.507,31.551,-120.304,-120.253,18.24,33.359,5.497,101.967,0.133,0.04,0.0
8765,08/09/1996,grid363,31.812,31.855,-119.58,-119.528,17.023,33.32,5.703,103.267,0.187,0.073,0.0
8766,08/09/1996,grid387,31.986,32.029,-119.269,-119.217,17.24,33.593,5.715,104.1,0.44,0.15,0.1
8767,08/09/1999,grid278,31.159,31.203,-120.977,-120.925,17.247,33.458,5.723,104.2,0.113,0.02,0.0
8768,08/09/1999,grid324,31.507,31.551,-120.253,-120.201,17.283,33.633,5.693,103.833,0.187,0.043,0.1
8769,08/09/1999,grid363,31.812,31.855,-119.58,-119.528,17.313,33.533,5.697,103.9,0.14,0.03,0.1
8770,08/09/1999,grid387,31.986,32.029,-119.269,-119.217,17.425,33.592,5.658,103.425,0.208,0.048,0.0
8771,08/09/2010,grid291,31.29,31.333,-123.772,-123.72,17.245,33.17,5.615,102.05,0.145,0.035,0.0
8772,08/09/2010,grid337,31.638,31.681,-123.099,-123.048,17.605,33.264,5.555,101.7,0.08,0.02,0.0
8773,08/09/2010,grid385,31.986,32.029,-122.426,-122.375,16.59,33.15,5.7,102.3,0.145,0.04,0.0
8774,08/09/2010,grid449,32.29,32.333,-121.754,-121.702,16.025,33.329,5.95,105.65,0.64,0.095,0.2
8775,08/09/2011,grid720,33.812,33.855,-121.857,-121.805,16.508,33.195,5.722,102.525,0.315,0.128,0.3
8776,08/09/2011,grid758,34.116,34.159,-121.184,-121.132,16.16,33.482,5.755,102.6,0.55,0.305,1.0
8777,08/09/2011,grid786,34.29,34.333,-120.822,-120.77,14.125,33.451,6.075,103.9,6.55,0.965,1.45
8778,08/09/2011,grid805,34.42,34.464,-120.563,-120.511,13.86,33.486,5.495,93.55,3.29,0.9,7.35
8779,08/09/2011,grid806,34.42,34.464,-120.511,-120.46,14.165,33.498,5.56,95.65,3.195,1.095,5.6
8780,08/09/2017,grid291,31.29,31.333,-123.772,-123.72,18.412,33.307,5.586,103.89,0.15,0.04,0.0
8781,08/09/2017,grid337,31.638,31.681,-123.099,-123.048,18.322,33.234,5.569,103.37,0.149,0.026,0.03
8782,08/09/2017,grid385,31.986,32.029,-122.426,-122.375,18.394,33.213,5.475,101.757,0.097,0.022,0.0
8783,08/09/2017,grid449,32.29,32.333,-121.754,-121.702,18.362,33.221,5.499,102.15,0.068,0.011,0.0
8784,08/10/1978,grid125,29.594,29.638,-116.371,-116.319,20.26,33.465,5.527,106.5,0.1,0.027,0.067
8785,08/10/1978,grid137,29.725,29.768,-116.009,-115.957,17.92,33.34,5.865,108.05,0.215,0.075,0.2
8786,08/10/1978,grid184,30.333,30.377,-116.423,-116.371,17.485,33.28,5.805,106.0,0.145,0.035,0.0
8787,08/10/1978,grid190,30.377,30.42,-116.216,-116.164,17.39,33.412,6.325,115.4,0.28,0.185,0.0
8788,08/10/1978,grid642,33.29,33.333,-118.131,-118.079,15.965,33.406,6.225,110.6,0.295,0.19,1.15
8789,08/10/1985,grid464,32.333,32.377,-118.596,-118.545,18.898,33.585,5.486,103.14,0.102,0.022,0.14
8790,08/10/1985,grid488,32.464,32.507,-118.234,-118.182,18.635,33.654,5.595,104.75,0.14,0.02,0.1
8791,08/10/1985,grid529,32.681,32.725,-117.924,-117.872,18.145,33.572,5.745,106.5,0.115,0.02,0.2
8792,08/10/1985,grid556,32.812,32.855,-117.561,-117.51,18.717,33.587,5.85,109.433,0.117,0.003,0.1
8793,08/10/1988,grid387,31.986,32.029,-119.269,-119.217,17.483,33.45,5.957,108.867,0.573,0.15,0.0
8794,08/10/1988,grid421,32.159,32.203,-118.959,-118.907,18.763,33.712,5.603,105.167,0.413,0.257,0.467
8795,08/10/1988,grid422,32.159,32.203,-118.907,-118.855,18.045,33.656,5.845,108.1,0.58,0.46,0.4
8796,08/10/1988,grid464,32.333,32.377,-118.596,-118.545,18.343,33.609,5.823,108.367,0.387,0.187,0.2
8797,08/10/1988,grid496,32.507,32.551,-118.234,-118.182,18.115,33.71,5.905,109.4,0.485,0.22,0.6
8798,08/10/1988,grid521,32.638,32.681,-117.924,-117.872,17.683,33.493,6.007,110.133,0.373,0.12,0.267
8799,08/10/1988,grid556,32.812,32.855,-117.561,-117.51,18.35,33.602,6.015,111.75,0.3,0.115,0.25
8800,08/10/1994,grid354,31.725,31.768,-121.34,-121.288,16.803,33.093,5.873,105.767,0.163,0.04,0.1
8801,08/10/1994,grid403,32.072,32.116,-120.667,-120.615,15.967,33.096,5.86,103.8,0.287,0.09,0.1
8802,08/10/1994,grid473,32.42,32.464,-119.994,-119.942,17.17,33.49,5.66,102.9,0.385,0.11,0.0
8803,08/10/1994,grid518,32.638,32.681,-119.528,-119.476,16.733,33.487,5.787,104.333,0.477,0.153,0.3
8804,08/10/1996,grid140,29.812,29.855,-123.617,-123.565,19.95,33.652,5.34,102.5,0.09,0.02,0.0
8805,08/10/1996,grid168,30.159,30.203,-122.944,-122.892,19.57,33.67,5.35,101.9,0.1,0.03,0.0
8806,08/10/1996,grid207,30.507,30.551,-122.271,-122.219,19.57,33.667,5.36,102.1,0.09,0.02,0.0
8807,08/10/1996,grid238,30.812,30.855,-121.598,-121.547,19.13,33.509,5.41,102.133,0.09,0.02,0.0
8808,08/10/1999,grid140,29.812,29.855,-123.617,-123.565,18.257,33.399,5.587,103.7,0.07,0.01,0.2
8809,08/10/1999,grid168,30.159,30.203,-122.944,-122.892,17.84,33.253,5.7,104.833,0.093,0.01,0.1
8810,08/10/1999,grid207,30.507,30.551,-122.271,-122.219,17.097,33.29,5.83,105.7,0.12,0.033,0.0
8811,08/10/1999,grid238,30.812,30.855,-121.598,-121.547,17.583,33.287,5.74,105.067,0.113,0.017,0.6
8812,08/10/2010,grid372,31.899,31.942,-124.186,-124.134,18.07,33.308,5.495,101.55,0.08,0.015,0.0
8813,08/10/2010,grid426,32.203,32.246,-123.513,-123.462,17.855,33.281,5.525,101.7,0.09,0.02,0.0
8814,08/10/2010,grid498,32.551,32.594,-122.84,-122.789,16.95,33.182,5.603,101.267,0.12,0.03,0.0
8815,08/10/2011,grid547,32.812,32.855,-123.927,-123.876,16.968,32.99,5.625,101.575,0.132,0.018,0.0
8816,08/10/2011,grid608,33.116,33.159,-123.255,-123.203,16.35,33.074,5.82,103.9,0.295,0.105,0.0
8817,08/10/2011,grid656,33.377,33.42,-124.341,-124.29,17.02,32.986,5.625,101.65,0.115,0.035,0.0
8818,08/10/2011,grid670,33.464,33.507,-122.582,-122.53,16.88,33.204,5.73,103.4,0.235,0.1,0.4
8819,08/10/2017,grid372,31.899,31.942,-124.186,-124.134,18.384,33.204,5.518,102.515,0.143,0.007,0.0
8820,08/10/2017,grid426,32.203,32.246,-123.513,-123.462,18.432,33.198,5.524,102.717,0.09,0.023,0.0
8821,08/10/2017,grid498,32.551,32.594,-122.84,-122.789,18.472,33.221,5.488,102.15,0.112,0.015,0.0
8822,08/10/2017,grid566,32.899,32.942,-122.168,-122.116,18.316,33.267,5.466,101.455,0.07,0.014,0.0
8823,08/11/1978,grid104,29.246,29.29,-116.992,-116.94,20.025,33.413,5.55,106.45,0.11,0.015,0.05
8824,08/11/1978,grid47,27.899,27.942,-119.632,-119.58,20.295,33.285,5.44,104.8,0.05,0.01,0.0
8825,08/11/1978,grid61,28.246,28.29,-118.959,-118.907,20.333,33.321,5.413,104.367,0.07,0.03,0.0
8826,08/11/1978,grid77,28.594,28.638,-118.338,-118.286,19.835,33.247,5.54,105.8,0.08,0.03,0.1
8827,08/11/1978,grid89,28.899,28.942,-117.665,-117.613,19.045,33.22,5.655,106.35,0.115,0.025,0.0
8828,08/11/1985,grid279,31.159,31.203,-120.925,-120.874,16.85,33.411,5.78,104.4,0.155,0.025,0.2
8829,08/11/1985,grid299,31.333,31.377,-120.667,-120.615,17.14,33.461,5.732,104.15,0.22,0.04,0.1
8830,08/11/1985,grid324,31.507,31.551,-120.253,-120.201,17.487,33.686,5.61,102.733,0.173,0.057,0.0
8831,08/11/1985,grid363,31.812,31.855,-119.58,-119.528,18.28,33.676,5.64,104.85,0.135,0.03,0.1
8832,08/11/1985,grid387,31.986,32.029,-119.269,-119.217,18.423,33.684,5.51,102.733,0.107,0.013,0.1
8833,08/11/1985,grid422,32.159,32.203,-118.907,-118.855,19.005,33.622,5.53,104.25,0.1,0.01,0.2
8834,08/11/1988,grid242,30.855,30.899,-121.598,-121.547,18.95,33.232,5.538,104.025,0.073,0.02,0.0
8835,08/11/1988,grid279,31.159,31.203,-120.925,-120.874,18.157,33.297,5.723,105.967,0.193,0.057,0.0
8836,08/11/1988,grid324,31.507,31.551,-120.253,-120.201,18.08,33.71,6.06,112.1,0.725,0.3,0.15
8837,08/11/1988,grid363,31.812,31.855,-119.58,-119.528,18.09,33.462,5.89,108.9,0.305,0.09,0.0
8838,08/11/1993,grid587,32.942,32.986,-117.354,-117.302,14.883,33.219,6.127,106.267,0.397,0.18,0.6
8839,08/11/1994,grid572,32.899,32.942,-118.959,-118.907,17.833,33.485,5.73,105.5,0.263,0.083,0.233
8840,08/11/1994,grid620,33.159,33.203,-118.441,-118.389,17.57,33.401,5.913,108.233,0.163,0.047,0.0
8841,08/11/1994,grid635,33.246,33.29,-118.286,-118.234,18.367,33.431,5.787,107.567,0.19,0.053,0.0
8842,08/11/1994,grid661,33.377,33.42,-117.924,-117.872,17.46,33.434,6.14,112.05,0.435,0.195,0.0
8843,08/11/1994,grid675,33.464,33.507,-117.82,-117.768,16.75,33.404,6.123,110.333,0.293,0.103,0.1
8844,08/11/1996,grid192,30.42,30.464,-124.031,-123.979,19.71,33.675,5.35,102.233,0.08,0.02,0.0
8845,08/11/1996,grid227,30.725,30.768,-123.358,-123.306,19.333,33.453,5.39,102.1,0.093,0.02,0.0
8846,08/11/1996,grid266,31.072,31.116,-122.685,-122.633,19.193,33.553,5.383,101.8,0.103,0.03,0.0
8847,08/11/1996,grid311,31.42,31.464,-122.012,-121.961,18.23,33.25,5.587,103.5,0.187,0.053,0.0
8848,08/11/1999,grid188,30.377,30.42,-124.031,-123.979,18.057,33.337,5.673,104.833,0.08,0.01,0.1
8849,08/11/1999,grid227,30.725,30.768,-123.358,-123.306,17.0,33.331,5.94,107.533,0.253,0.053,0.6
8850,08/11/1999,grid266,31.072,31.116,-122.685,-122.633,17.777,33.474,5.72,105.233,0.097,0.013,0.1
8851,08/11/2010,grid566,32.899,32.942,-122.168,-122.116,15.625,33.19,6.025,106.05,0.72,0.11,0.6
8852,08/11/2010,grid631,33.246,33.29,-121.495,-121.443,15.74,33.062,5.98,105.45,0.49,0.09,0.15
8853,08/11/2010,grid683,33.551,33.594,-120.77,-120.718,14.85,33.564,5.785,100.55,3.305,0.475,2.0
8854,08/11/2010,grid711,33.725,33.768,-120.46,-120.408,14.345,33.54,5.598,96.25,2.582,0.595,4.825
8855,08/11/2010,grid731,33.855,33.899,-120.149,-120.097,14.975,33.54,6.025,104.95,3.51,0.335,2.05
8856,08/11/2011,grid703,33.681,33.725,-123.669,-123.617,15.555,33.208,5.945,104.5,0.505,0.22,1.65
8857,08/11/2011,grid751,34.029,34.072,-122.996,-122.944,16.755,33.176,5.715,102.9,0.26,0.075,0.35
8858,08/11/2011,grid797,34.377,34.42,-122.271,-122.219,16.61,33.131,5.723,102.733,0.36,0.04,0.1
8859,08/11/2017,grid622,33.203,33.246,-121.495,-121.443,17.25,33.358,5.73,104.27,0.428,0.042,0.345
8860,08/11/2017,grid683,33.551,33.594,-120.77,-120.718,17.657,33.487,5.58,102.42,0.327,0.095,0.0
8861,08/11/2017,grid711,33.725,33.768,-120.46,-120.408,16.109,33.467,5.781,102.933,3.817,0.486,0.703
8862,08/11/2017,grid731,33.855,33.899,-120.149,-120.097,14.339,33.436,5.206,89.52,1.99,0.524,5.203
8863,08/11/2017,grid758,34.116,34.159,-121.184,-121.132,16.459,33.502,5.65,101.33,1.914,0.092,0.94
8864,08/12/1978,grid33,27.333,27.377,-119.217,-119.166,20.98,33.454,5.43,106.05,0.085,0.035,0.0
8865,08/12/1978,grid40,27.681,27.725,-118.596,-118.545,20.15,33.276,5.49,105.5,0.09,0.0,0.0
8866,08/12/1978,grid50,28.029,28.072,-117.924,-117.872,20.7,33.473,5.403,104.967,0.167,0.06,0.0
8867,08/12/1978,grid591,32.986,33.029,-120.408,-120.356,16.68,32.992,5.67,101.8,0.15,0.055,0.0
8868,08/12/1978,grid648,33.333,33.377,-119.683,-119.632,14.06,33.577,5.38,92.2,0.665,0.38,6.65
8869,08/12/1978,grid66,28.333,28.377,-117.302,-117.251,19.835,33.292,5.515,105.3,0.105,0.015,0.1
8870,08/12/1978,grid674,33.464,33.507,-119.321,-119.269,14.67,33.598,5.955,103.2,2.045,1.055,2.8
8871,08/12/1978,grid697,33.638,33.681,-119.01,-118.959,19.145,33.514,5.84,110.3,0.345,0.205,0.1
8872,08/12/1978,grid725,33.812,33.855,-118.7,-118.648,17.945,33.445,6.275,115.75,0.565,0.28,0.0
8873,08/12/1985,grid140,29.812,29.855,-123.617,-123.565,19.195,33.493,5.435,102.75,0.05,0.01,0.1
8874,08/12/1985,grid161,30.072,30.116,-123.203,-123.151,19.605,33.545,5.375,102.4,0.065,0.005,0.1
8875,08/12/1985,grid168,30.159,30.203,-122.944,-122.892,19.365,33.528,5.55,105.25,0.06,0.01,0.1
8876,08/12/1985,grid207,30.507,30.551,-122.271,-122.219,19.313,33.503,5.407,102.4,0.05,0.01,0.0
8877,08/12/1988,grid144,29.855,29.899,-123.617,-123.565,19.38,33.266,5.39,102.1,0.07,0.01,0.1
8878,08/12/1988,grid168,30.159,30.203,-122.944,-122.892,19.623,33.369,5.417,103.133,0.057,0.01,0.1
8879,08/12/1988,grid192,30.42,30.464,-124.031,-123.979,19.224,33.123,5.48,103.4,0.062,0.018,0.0
8880,08/12/1988,grid207,30.507,30.551,-122.271,-122.219,19.24,33.231,5.477,103.433,0.07,0.02,0.0
8881,08/12/1993,grid464,32.333,32.377,-118.596,-118.545,18.147,33.297,5.533,102.367,0.13,0.03,0.2
8882,08/12/1993,grid496,32.507,32.551,-118.234,-118.182,18.327,33.266,5.52,102.5,0.1,0.02,0.2
8883,08/12/1993,grid529,32.681,32.725,-117.924,-117.872,19.087,33.303,5.503,103.667,0.14,0.03,0.2
8884,08/12/1993,grid556,32.812,32.855,-117.561,-117.51,20.303,33.369,5.53,106.5,0.17,0.043,0.1
